synthetic_name,source_anchor,source_geometry_group,true_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,source_url,notes,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,recomputed_mode_1,recomputed_mode_2,recomputed_mode_3,recomputed_mode_4,recomputed_mode_5,recomputed_mode_6,recomputed_mode_7,recomputed_mode_8,recomputed_mode_9,recomputed_mode_10,recomputed_mode_11,recomputed_mode_12,recomputed_mode_13,recomputed_mode_14,recomputed_mode_15,recomputed_mode_16,recomputed_mode_17,recomputed_mode_18,recomputed_mode_19
sd7037_perturb_027,sd7037,original_dataset,Low-subsonic,strong,0.31714020,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.31714020,0.31714020,True,True,True,0.298748573912,0.0179063308189,-0.00220097077763,-0.0208384711779,-0.00663444065276,0.00879200924618,-0.00021918267554,-0.00721463930875,0.0032461185556,-0.000821383211315,0.00152982642096,0.00220372753599,0.00035802761997,0.00205391866282,0.000499615169107,-0.00011404114939,-1.61748492827e-05,0.000197513668249,0.000154273855955
sd7037_perturb_028,sd7037,original_dataset,Low-subsonic,strong,0.31782806,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.31782806,0.31782806,True,True,True,0.271953318212,-0.0362333359376,-0.00711283660623,-0.0234962941775,-0.0117675448434,0.0069680863954,-0.00135312192423,-0.00696728381044,0.0027929366326,-0.000613107960348,0.00172445563386,0.00182170882487,0.000589447613274,0.00223838880247,0.000708502190333,-0.000295348774685,0.000120568599436,0.000186953525427,0.000184732441912
sd7037_perturb_029,sd7037,original_dataset,Low-subsonic,strong,0.32961793,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32961793,0.32961793,True,True,True,0.248355934447,-0.033509238734,-0.00256269917825,-0.0189910608459,-0.0110704214588,0.00650988567643,-0.000877379300604,-0.00747606455895,0.00269628776685,-0.000497297841476,0.00163242388174,0.00202779479532,0.000474828244106,0.00240528665505,0.000443989428126,-0.000102240603958,1.23728769141e-05,0.000187238273429,0.000138983015565
sd7037_perturb_030,sd7037,original_dataset,Low-subsonic,strong,0.32900911,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32900911,0.32900911,True,True,True,0.23944549895,-0.0445138808048,0.00414766250382,-0.0171215457853,-0.00878723070221,0.00799634492534,-0.00198251752659,-0.00572167572384,0.00357165123991,-0.00102216081729,0.00151853799813,0.00183448318693,0.000319222585988,0.00223545608959,0.000653052223347,2.18755280681e-05,8.37136469426e-05,0.00022373507673,0.000163129953827
sd7037_perturb_031,sd7037,original_dataset,Low-subsonic,strong,0.28886819,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.28886819,0.28886819,True,True,True,0.22898283167,0.0194784808991,0.00315933657348,-0.0185492984893,-0.00795084130811,0.00603688541435,-0.00103852517291,-0.00639683961272,0.00388368631613,-0.00120388359498,0.00184301765113,0.00183085181146,0.000597255422978,0.00206352943085,0.00069162092961,-3.14675646763e-05,7.18530703651e-06,0.000188857216479,0.000161956957507
sd7037_perturb_032,sd7037,original_dataset,Low-subsonic,strong,0.31565095,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.31565095,0.31565095,True,True,True,0.252873649918,0.0204671746746,0.00545222740745,-0.0174227631048,-0.0131194791641,0.00860593036572,-0.000294561514226,-0.00765390673626,0.00309273886981,-0.000487471681685,0.00168492087318,0.00186429952629,0.000605837811456,0.00207184997765,0.000633284545494,-8.20123776906e-05,8.41024489461e-05,0.000149102374111,0.000120987646024
sd7037_perturb_033,sd7037,original_dataset,Low-subsonic,strong,0.32537561,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32537561,0.32537561,True,True,True,0.322847068422,0.00271698498609,0.00845338838449,-0.0178026930138,-0.0136403505236,0.00897763906083,-0.00162588135245,-0.00582004360325,0.00268339809809,-0.000293486909105,0.00180335141058,0.00198730841435,0.000251846307595,0.00215542791446,0.000620443062073,-0.000129988303719,3.36709395478e-05,0.000192618315889,0.000152166919213
sd7037_perturb_034,sd7037,original_dataset,Low-subsonic,strong,0.24795821,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.24795821,0.24795821,True,True,True,0.315204718856,-0.0228797046388,-0.000387875896634,-0.0205491511174,-0.012259862284,0.0067635726749,-0.000632535640592,-0.00497220717994,0.00340364166536,-0.000739994425352,0.00178383264699,0.00188814906664,0.000632431557642,0.00206415111113,0.000571100880267,-6.28103270001e-05,2.32885062121e-05,0.000188865185037,0.000142318928177
sd7037_perturb_035,sd7037,original_dataset,Low-subsonic,strong,0.30913594,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.30913594,0.30913594,True,True,True,0.268972556419,-0.040368861168,0.00058044775218,-0.0206513685623,-0.0107603274894,0.0069513464473,-0.0011357126334,-0.00601469058557,0.00263593421365,-0.000943406940011,0.0021194912578,0.00206593520133,0.000327774185963,0.00218381472933,0.000607809236254,-7.29050641913e-05,7.34662138384e-05,0.000251624569348,0.000132938169216
sd7037_perturb_036,sd7037,original_dataset,Low-subsonic,strong,0.31695437,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.31695437,0.31695437,True,True,True,0.251182189678,-0.0153241221724,0.00427620996512,-0.0252353613545,-0.0107721458441,0.00188774632711,-4.32539916693e-05,-0.00627113530983,0.00329290388589,-0.000691666063267,0.00164398291848,0.002082031168,0.000557522042735,0.00213397292924,0.000602303451252,-6.37979444245e-05,1.84749690022e-05,0.000193277067358,0.000178701084634
sd7037_perturb_037,sd7037,original_dataset,Low-subsonic,strong,0.32082288,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32082288,0.32082288,True,True,True,0.254468671847,0.00716950919685,-0.00199543747859,-0.020764529351,-0.0092480681734,0.0103608026211,-0.000915039959935,-0.00767780726612,0.00367063899406,-0.00110337431655,0.00168410616344,0.00206451604994,0.000634149279928,0.00208335829092,0.000480090047556,-0.000180775154808,6.47639407237e-05,0.000230643389732,0.000189358780194
sd7037_perturb_038,sd7037,original_dataset,Low-subsonic,strong,0.28761431,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.28761431,0.28761431,True,True,True,0.214722818808,-0.0292728889545,0.00226804581886,-0.0233313767704,-0.00700625308468,0.00491275141535,-0.000577987913479,-0.00615693662168,0.00335123993756,-0.000901551985395,0.00162622121659,0.00181809320666,0.000306954562896,0.00203581316772,0.000710848957195,-3.43809087967e-05,-1.93083907137e-05,0.000165341423328,0.000126036353122
sd7037_perturb_039,sd7037,original_dataset,Low-subsonic,strong,0.32277203,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32277203,0.32277203,True,True,True,0.253290239577,-0.0476838624696,0.00247884829605,-0.0202651824826,-0.0126294489956,0.00540242617534,-0.00154871321396,-0.00652362169333,0.00380191734746,-0.000586255128185,0.00146588300057,0.00187187953228,0.000247192720494,0.00189791392275,0.000576150615331,-0.00013227274345,5.37172983135e-05,0.000162068094667,0.000185777018295
sd7037_perturb_040,sd7037,original_dataset,Low-subsonic,strong,0.32683527,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7037,Low-subsonic,0.32683527,0.32683527,True,True,True,0.29636215773,0.00707972880654,0.000967432201058,-0.0231403867065,-0.00887839770826,0.00822366892094,-0.000895133451509,-0.00662612857493,0.00255026914236,-0.000414502740817,0.0018010244571,0.00226742097326,0.00045865720863,0.00208821654387,0.000449332403181,-6.10170663317e-05,-4.78503778297e-05,0.000203710875229,0.000161325360021
sd7062_perturb_001,sd7062,original_dataset,Low-subsonic,strong,0.32386360,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32386360,0.32386360,True,True,True,-0.0492096996875,-0.057727046024,0.0566101955278,-0.0512039259895,-0.0388206575386,0.0132727862432,-0.00992703408313,-0.0167710213784,0.00027813957801,0.00309571581464,0.00180707430469,0.00257688087418,-0.000715073339337,-0.00017698131244,0.000711151932227,-0.000143251486808,-0.000281510333763,0.000365356317237,-0.000112402559212
sd7062_perturb_002,sd7062,original_dataset,Low-subsonic,strong,0.32638690,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32638690,0.32638690,True,True,True,-0.0328910102623,-0.0146595751864,0.0548235067798,-0.0583634751856,-0.0368638207702,0.0117341193328,-0.0100370801043,-0.0169617366562,0.000958523922365,0.00277462542687,0.00214590275687,0.00264756091445,-0.00130476085055,-0.000214470454165,0.000677645523937,1.41877766939e-05,-0.000236590163912,0.00035851365901,-4.79661775186e-05
sd7062_perturb_003,sd7062,original_dataset,Low-subsonic,strong,0.26335238,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.26335238,0.26335238,True,True,True,-0.0685929430208,-0.0176600385717,0.0609387988141,-0.0548155322253,-0.033599537294,0.015825333417,-0.0102627655135,-0.0170728335019,0.000841402483428,0.00325244909389,0.00193292538167,0.0025286446981,-0.000738055238582,2.9271955735e-06,0.000662944952001,-8.4221003926e-06,-0.000255271520982,0.000416551137327,-0.000114023548602
sd7062_perturb_004,sd7062,original_dataset,Low-subsonic,strong,0.31046670,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31046670,0.31046670,True,True,True,-0.076828452203,-0.0305113727748,0.0589616447369,-0.0585005615208,-0.0355051427108,0.0111452463019,-0.00995420706779,-0.017521929145,0.000554253933654,0.00317315994981,0.00160785351765,0.00236736838702,-0.001037096812,-0.000162178708496,0.000699874930393,-0.000194893437507,-0.000245262621088,0.000364019443933,-8.78155178923e-05
sd7062_perturb_005,sd7062,original_dataset,Low-subsonic,strong,0.31168690,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31168690,0.31168690,True,True,True,-0.0451873999154,0.00403688465851,0.0602347450801,-0.0560665776859,-0.0318105780711,0.0122947362339,-0.0115999487358,-0.0172283209506,0.000757380538912,0.00324047289782,0.00211499417091,0.0026674816362,-0.000781502002615,-0.000226450177481,0.000638197972181,-0.000114836408427,-0.000200397075203,0.000376949379173,-6.4086101848e-05
sd7062_perturb_006,sd7062,original_dataset,Low-subsonic,strong,0.31128477,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31128477,0.31128477,True,True,True,-0.0224068358812,-0.0521003645199,0.0458248933873,-0.0565840768942,-0.0368817996455,0.0118783633648,-0.0100931472601,-0.0150131869521,0.000626149589198,0.00359399002659,0.00183005953914,0.00247067189253,-0.00100311987932,-2.14335653394e-05,0.000768039490473,-7.6047478835e-05,-0.000257883404182,0.000358957290549,-0.000101979438496
sd7062_perturb_007,sd7062,original_dataset,Low-subsonic,strong,0.32356852,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32356852,0.32356852,True,True,True,-0.0733885949545,-0.0556639208947,0.0621779257713,-0.059926104318,-0.0362431128364,0.012127376962,-0.00998125326223,-0.0180431838077,0.000588867352438,0.00334204862331,0.00200731423946,0.00250938410064,-0.000862349075875,-0.000112121158424,0.000684508212572,-0.000211503008137,-0.000351040443285,0.00035598762177,-6.01115748674e-05
sd7062_perturb_008,sd7062,original_dataset,Low-subsonic,strong,0.31985306,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31985306,0.31985306,True,True,True,-0.104058251188,-0.0344994026852,0.0647646574965,-0.0553750480051,-0.0366606691065,0.0125858898948,-0.00950911556925,-0.0148492558858,0.000263781428159,0.00299687736337,0.00221451642455,0.00270800450082,-0.00103800924058,-0.000123786895688,0.000733274891186,-3.91115289424e-05,-0.000285794547126,0.000393203112775,-6.25845048037e-05
sd7062_perturb_009,sd7062,original_dataset,Low-subsonic,strong,0.31676105,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31676105,0.31676105,True,True,True,-0.0144712478171,-0.00772982605558,0.056225354466,-0.0578016936789,-0.0345670163021,0.0111376307787,-0.00959586172741,-0.0170219804812,0.000855624668627,0.00239390070044,0.00215499623012,0.00244982545392,-0.000726592167893,-6.38936916234e-05,0.000828608771947,-0.000201122214067,-0.000271425785714,0.000424962767142,-7.48459171356e-05
sd7062_perturb_010,sd7062,original_dataset,Low-subsonic,strong,0.32574615,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32574615,0.32574615,True,True,True,-0.0524293950803,-0.0194754988029,0.0528410003925,-0.0580719248992,-0.0332235968964,0.0124727528272,-0.010075836517,-0.0151253688224,0.000562690604538,0.00349967895264,0.00201196566503,0.00261315497667,-0.00125914834755,-0.000218991704853,0.000520293458788,-2.78390895231e-05,-0.000217647799751,0.000413969853579,-0.000103414000557
sd7062_perturb_011,sd7062,original_dataset,Low-subsonic,strong,0.32749562,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32749562,0.32749562,True,True,True,-0.00769165854002,0.00802483211732,0.0596346572027,-0.0561876258816,-0.0336982300148,0.0123200373036,-0.00997476790944,-0.0172503832869,0.000777908473318,0.00327262757597,0.00178264850051,0.00240299719822,-0.000833946654267,-0.000220145368595,0.000835261743846,-7.61722007069e-05,-0.000195532870902,0.000338713109801,-4.03001035879e-05
sd7062_perturb_012,sd7062,original_dataset,Low-subsonic,strong,0.32067275,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32067275,0.32067275,True,True,True,-0.0434720251136,-0.0263919351854,0.0529534383699,-0.0576936807068,-0.0339585512693,0.0125925177017,-0.0104503181257,-0.0154942843589,-0.000117141968248,0.00230942857784,0.00210475066203,0.00254833923604,-0.000692039444828,-0.000130576301321,0.000571829340321,-0.000195300184157,-0.000292291869829,0.000398728655187,-0.000104358635481
sd7062_perturb_013,sd7062,original_dataset,Low-subsonic,strong,0.31857910,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31857910,0.31857910,True,True,True,-0.0557704450342,0.0238569708975,0.0510316264089,-0.0519736817301,-0.0347614316619,0.0151959412831,-0.010512089738,-0.015790682609,0.000690106868763,0.00300084015905,0.0018861319623,0.0026947724145,-0.000879765393443,-8.38134051131e-05,0.00064105831283,-0.000176436000932,-0.000307929055651,0.000404731510508,-3.08122305158e-05
sd7062_perturb_014,sd7062,original_dataset,Low-subsonic,strong,0.32293042,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32293042,0.32293042,True,True,True,-0.00458724038833,-0.0439225246614,0.0585068762806,-0.0607243845807,-0.0339162075835,0.0129334268916,-0.0111641179543,-0.016437717936,0.000285592703893,0.00284782538173,0.00217370983597,0.00271905971619,-0.00109876203922,-6.10592632081e-05,0.00068901264569,5.45356965832e-05,-0.000160368649257,0.000431089246463,-7.56714360259e-05
sd7062_perturb_015,sd7062,original_dataset,Low-subsonic,strong,0.32598239,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32598239,0.32598239,True,True,True,-0.0119597302664,-0.00179699036634,0.0535980001923,-0.0574286033659,-0.0336304269916,0.00959775236888,-0.0104705446695,-0.0160919908571,0.00118871606447,0.00232448456895,0.00190312282318,0.00264878768313,-0.000737747733217,-0.000195235907947,0.000668593391344,-0.000123851748229,-0.000213948004855,0.000462214901052,-0.000113640964168
sd7062_perturb_016,sd7062,original_dataset,Low-subsonic,strong,0.32783541,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32783541,0.32783541,True,True,True,-0.0273337587923,-0.0608214689893,0.0594614962646,-0.0612347967676,-0.0344861727191,0.0166560028222,-0.0102162455979,-0.0174129399517,0.000598052029695,0.00335720730455,0.00189172941349,0.00287255622332,-0.00094038652089,-0.000378195257783,0.000713334868988,-0.000133093619415,-0.000303332087753,0.000414839511169,-8.79813504903e-05
sd7062_perturb_017,sd7062,original_dataset,Low-subsonic,strong,0.32664409,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32664409,0.32664409,True,True,True,-0.0630894604484,-0.0477009914465,0.0519708222845,-0.0553485704998,-0.0356811031593,0.0148207535204,-0.0106948399832,-0.0162560319459,0.00106381147721,0.00318345149535,0.00204322683642,0.0025668947844,-0.000807087510811,1.06118751821e-05,0.000739902209998,9.55924474602e-05,-0.000363685055866,0.000395616966973,-4.55108518008e-05
sd7062_perturb_018,sd7062,original_dataset,Low-subsonic,strong,0.32735769,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32735769,0.32735769,True,True,True,-0.0394747516363,-0.041602330656,0.0740269367521,-0.0568788417954,-0.0365655634699,0.0101094228555,-0.0103984450595,-0.0160142605799,-6.01624681613e-05,0.0029581165486,0.00175383590516,0.00255371118741,-0.000905235783116,-0.000111542263902,0.00067464392148,-3.13933894503e-05,-0.000326530206001,0.000389848629034,-3.76307607217e-05
sd7062_perturb_019,sd7062,original_dataset,Low-subsonic,strong,0.27496767,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.27496767,0.27496767,True,True,True,-0.0643590424368,-0.0338351459337,0.0558828761413,-0.0602118676564,-0.0388460007191,0.0159847678837,-0.0106445778545,-0.0164966577665,0.000729869555651,0.00316397386731,0.00189669767439,0.00270477379106,-0.000736909984513,-0.000234313775623,0.000822446106208,-0.000124758250712,-0.000225108562933,0.000435303093806,-7.066131755e-05
sd7062_perturb_020,sd7062,original_dataset,Low-subsonic,strong,0.30630589,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.30630589,0.30630589,True,True,True,-0.00153548422174,-0.0418762519259,0.0637267828637,-0.0573808851612,-0.0328094918423,0.0120533341305,-0.0103503947514,-0.0148963398564,0.000154596251547,0.00356884795484,0.00219356989544,0.00258202792574,-0.000934605971687,-0.000201893979652,0.000717901349692,-6.69223224846e-05,-0.000207958248719,0.000346019557836,-9.51719336792e-05
sd7062_perturb_021,sd7062,original_dataset,Low-subsonic,strong,0.32304476,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32304476,0.32304476,True,True,True,-0.0676278027915,-0.0435960212926,0.0499330874554,-0.0568861148123,-0.0356367240712,0.0122025750656,-0.0107333446767,-0.0155030518222,0.000648559213796,0.00216240792719,0.00180238255265,0.00259876821847,-0.00102663847345,-0.000191573017033,0.000830350520924,-0.000255130179633,-0.000219851122031,0.000413120035491,-6.76696151787e-05
sd7062_perturb_022,sd7062,original_dataset,Low-subsonic,strong,0.32699904,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32699904,0.32699904,True,True,True,-0.0798288261101,0.0223899594004,0.0569311238684,-0.0592961361742,-0.0363530108613,0.0130291497377,-0.0120298568192,-0.0164012179976,0.000921635546672,0.00354870765742,0.00196836161993,0.00256725055694,-0.00094096305725,-0.000115887042957,0.000740072158232,-0.00011161756183,-0.000311402535416,0.000439310615344,-0.000109229667338
sd7062_perturb_023,sd7062,original_dataset,Low-subsonic,strong,0.32887928,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32887928,0.32887928,True,True,True,-0.0155975653242,-0.0478430923578,0.0550708623763,-0.0558749855607,-0.0349258913908,0.0169198418139,-0.00989523140151,-0.0158337446163,0.000720100462056,0.00292151270007,0.00205654081516,0.00253784409848,-0.00126443103611,-5.08269605828e-05,0.000715325302372,0.00010294805829,-0.000258419026959,0.000402411745128,-9.23516399922e-05
sd7062_perturb_024,sd7062,original_dataset,Low-subsonic,strong,0.31589272,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31589272,0.31589272,True,True,True,-0.0144497512404,-0.0355727735239,0.0646850160855,-0.0623860329445,-0.0338012098034,0.0128539275387,-0.0112934583482,-0.0155806654919,0.000236892479957,0.00308569022355,0.00201140345361,0.00266452676041,-0.000839530036917,-0.000171572828738,0.000897819581702,-0.000192630467282,-0.000220438610462,0.000355561492438,-6.35096776503e-05
sd7062_perturb_025,sd7062,original_dataset,Low-subsonic,strong,0.32197147,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32197147,0.32197147,True,True,True,-0.0786719834359,-0.0465707901397,0.0570405219665,-0.0592207316232,-0.037587273799,0.0143832178744,-0.0104924907823,-0.016731607171,0.000782531192623,0.00270749372341,0.00193897966411,0.0027287305493,-0.000712241924346,-8.03047650328e-05,0.000661609025546,-0.000341219725641,-0.000246693729426,0.000414957706211,-4.15820482667e-05
sd7062_perturb_026,sd7062,original_dataset,Low-subsonic,strong,0.28127397,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.28127397,0.28127397,True,True,True,-0.0420934519253,-0.0253285061019,0.0642089660905,-0.0572947101901,-0.0331959811172,0.0101579345991,-0.0104571920053,-0.016965969436,0.000363906648899,0.0027574146059,0.00201352351863,0.00255868177733,-0.00112428110612,-0.000234955026221,0.000870889287626,-0.000196882716981,-0.000256484145973,0.000399075285241,-0.000100231611202
sd7062_perturb_027,sd7062,original_dataset,Low-subsonic,strong,0.32459251,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32459251,0.32459251,True,True,True,-0.0513053183846,-0.00361208780692,0.0604798542351,-0.0576694220628,-0.0371559991368,0.0141559061152,-0.0108916658153,-0.0155369670968,-0.000309822893482,0.00301997314574,0.00180223823821,0.00278157761525,-0.000904147259358,-0.000197106983992,0.00085213396543,7.9443394193e-05,-0.000312255163051,0.000405763286792,-0.00012174658287
sd7062_perturb_028,sd7062,original_dataset,Low-subsonic,strong,0.31491476,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.31491476,0.31491476,True,True,True,-0.0393199108593,0.0100304806129,0.0612351889307,-0.0597308638893,-0.0364184288319,0.0157151407848,-0.0091370535286,-0.0167296930491,4.65370847132e-05,0.00354715512485,0.00180912975995,0.00255403778006,-0.00089183102503,-0.000245621537892,0.000783716297587,-8.40777333719e-05,-0.000269332546458,0.000375608396638,-6.6452656457e-05
sd7062_perturb_029,sd7062,original_dataset,Low-subsonic,strong,0.24454972,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.24454972,0.24454972,True,True,True,-0.0648862664437,-0.00980652740737,0.065977484484,-0.0590404886029,-0.0382818428903,0.0106709285824,-0.0101364571011,-0.0158904151106,0.000745677362763,0.00329671189338,0.00203906977382,0.00254505612027,-0.000748991429846,-1.26226724022e-05,0.000726818423462,-1.43812767621e-05,-0.000249739915815,0.00038936747875,-8.15394161058e-05
sd7062_perturb_030,sd7062,original_dataset,Low-subsonic,strong,0.32763879,0.33069315,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Selig-Donovan low Reynolds number airfoil,sd7062,Low-subsonic,0.32763879,0.32763879,True,True,True,-0.0181229864065,-0.0103409990546,0.0611981750436,-0.0604769322241,-0.0363794441564,0.0147593380858,-0.0104385822239,-0.0158030753951,0.000867323967088,0.00340924840312,0.0017258243303,0.00290284335709,-0.00115638289285,-0.000118183208643,0.0006800778955,-1.5428509724e-05,-0.000139215624118,0.000435232882616,-0.000114071846121
