name,category,Ma=2.0 阻力系数,Ma=2.0 升力系数,Ma=1.5 阻力系数,Ma=1.5 升力系数,Ma=0.734 阻力系数,Ma=0.734 新阻力系数,Ma=0.734 升力系数,Ma=0.25 阻力系数,Ma=0.25 升力系数,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Ma=0.734，α=2.832，Re=6.5E+6
naca4315,,0.1,0.12,0.160639985,0.107341911,0.060925909,0.061875361,0.387666799,0.010744056,0.746893658,0.210367447,0.410239946,0.016869421,0.933334744,-0.645773632,1.24874154,-0.424498641,0.663124776,0.150932386,0.327715372,0.037729065,-0.451334747,0.643636317,-1.137813768,0.99022833,-0.861657584,0.348799295,-0.22008864,-0.029634858,
naca4316,,0.1,0.12,0.172159465,0.104212063,0.06178019,0.06281114,0.316280707,0.011000986,0.740508429,0.224391943,0.422656976,0.032476227,0.942991359,-0.629372294,1.257358647,-0.409926676,0.673602292,0.163299754,0.339627046,0.025312036,-0.466941553,0.633979703,-1.154215106,0.981611223,-0.876229549,0.338321779,-0.232456007,-0.041546533,
naca4317,,0.1,0.12,0.183956462,0.101427259,0.062654693,0.063576238,0.240494935,0.011265152,0.73305859,0.23841644,0.435074005,0.048083033,0.952647973,-0.612970956,1.265975754,-0.395354712,0.684079808,0.175667121,0.351538721,0.012895007,-0.482548359,0.624323089,-1.170616444,0.972994116,-0.890801513,0.327844263,-0.244823375,-0.053458207,
naca4318,,0.1,0.12,0.196341982,0.098289402,0.063490486,0.064276644,0.167562137,0.011537895,0.724474459,0.252440936,0.447491034,0.063689838,0.962304587,-0.596569618,1.274592861,-0.380782747,0.694557324,0.188034489,0.363450395,0.000477977,-0.498155164,0.614666474,-1.187017782,0.964377009,-0.905373478,0.317366747,-0.257190742,-0.065369881,
naca4319,,0.1,0.12,0.208893075,0.095375971,0.06446835,0.064956346,0.090724793,0.011819962,0.714706069,0.266465433,0.459908064,0.079296644,0.971961201,-0.58016828,1.283209968,-0.366210782,0.70503484,0.200401856,0.375362069,-0.011939052,-0.51376197,0.60500986,-1.20341912,0.955759902,-0.919945443,0.306889231,-0.26955811,-0.077281556,
naca4320,,0.1,0.12,0.221992836,0.092052866,0.066203111,0.066302802,0.015045783,0.012111352,0.703719353,0.280489929,0.472325093,0.09490345,0.981617816,-0.563766942,1.291827075,-0.351638817,0.715512356,0.212769224,0.387273744,-0.024356082,-0.529368775,0.595353246,-1.219820458,0.947142795,-0.934517408,0.296411715,-0.281925477,-0.08919323,
naca4321,,0.1,0.12,0.235187936,0.088873989,0.067263123,0.06766723,-0.065220534,0.012413385,0.691423668,0.294514426,0.484742122,0.110510255,0.99127443,-0.547365604,1.300444182,-0.337066853,0.725989872,0.225136591,0.399185418,-0.036773111,-0.544975581,0.585696632,-1.236221795,0.938525688,-0.949089372,0.285934199,-0.294292845,-0.101104904,
naca4322,,0.1,0.12,0.248810652,0.085347262,0.068134383,0.068782593,-0.152236922,0.012727111,0.67772785,0.308538922,0.497159152,0.126117061,1.000931044,-0.530964267,1.309061289,-0.322494888,0.736467388,0.237503959,0.411097093,-0.04919014,-0.560582387,0.576040017,-1.252623133,0.929908581,-0.963661337,0.275456683,-0.306660212,-0.113016579,
naca4323,,0.1,0.12,0.262771197,0.081830872,0.071149902,0.071462791,-0.249596675,0.013052781,0.662715226,0.322563419,0.509576181,0.141723866,1.010587658,-0.514562929,1.317678396,-0.307922923,0.746944904,0.249871326,0.423008767,-0.06160717,-0.576189192,0.566383403,-1.269024471,0.921291474,-0.978233302,0.264979167,-0.31902758,-0.124928253,
naca4324,,0.1,0.12,0.277048608,0.078461096,0.076558094,0.077551375,-0.352706505,0.013391453,0.646239671,0.336587915,0.52199321,0.157330672,1.020244273,-0.498161591,1.326295503,-0.293350958,0.75742242,0.262238694,0.434920441,-0.074024199,-0.591795998,0.556726789,-1.285425809,0.912674367,-0.992805267,0.254501651,-0.331394947,-0.136839927,
naca4406,,0.1,0.12,0.073862657,0.134413984,0.044675069,0.0448677,1.060459823,0.008788892,0.791354446,0.085397734,0.241906443,-0.045365117,0.590313678,-0.33912321,0.679750611,-0.160932798,0.377624787,0.132138287,0.221457184,0.093183484,-0.233409666,0.483061586,-0.553504182,0.596224205,-0.351092312,0.260019075,-0.019048231,0.079536641,
naca4407,,0.1,0.12,0.081142412,0.130255298,0.046829521,0.047244114,0.999912036,0.008966355,0.791876694,0.099630689,0.254300023,-0.029694738,0.599251353,-0.321258129,0.686711145,-0.145086172,0.387425263,0.144737164,0.233283896,0.080789904,-0.249080045,0.474123912,-0.571369263,0.589263671,-0.366938938,0.250218599,-0.031647107,0.067709929,
naca4408,,0.1,0.12,0.088973223,0.12626292,0.048641317,0.04919712,0.935591957,0.009161389,0.791721622,0.113863645,0.266693603,-0.014024359,0.608189027,-0.303393048,0.693671679,-0.129239545,0.397225739,0.15733604,0.245110608,0.068396324,-0.264750424,0.465186237,-0.589234344,0.582303137,-0.382785565,0.240418123,-0.044245983,0.055883217,
naca4409,,0.1,0.12,0.097450506,0.122438297,0.050186663,0.050851997,0.869920408,0.009369282,0.790824083,0.1280966,0.279087183,0.001646021,0.617126699,-0.285527962,0.700632208,-0.113392915,0.407026213,0.169934917,0.25693732,0.056002744,-0.280420803,0.456248563,-0.607099425,0.575342603,-0.398632191,0.230617647,-0.05684486,0.044056505,
naca4410,,0.1,0.12,0.106382187,0.118705914,0.05137916,0.052369638,0.803520703,0.00958501,0.789171056,1.42E-01,0.291480763,0.0173164,0.626064374,-0.267662882,0.707592743,-0.09754629,0.41682669,0.182533793,0.268764032,0.043609164,-0.296091182,0.447310887,-0.624964503,0.568382066,-0.414478814,0.220817169,-0.069443736,0.032229793,
naca4411,,0.103243024,0.049766702,0.1158296,0.114801092,0.052359695,0.053680525,0.736124292,0.009810406,0.786771664,0.156562511,0.303874343,0.032986778,0.63500205,-0.249797805,0.714553281,-0.081699667,0.426627168,0.195132669,0.280590744,0.031215584,-0.311761561,0.438373214,-0.642829587,0.561421535,-0.430325443,0.211016695,-0.082042613,0.020403082,
naca4412,,0.1,0.12,0.125640349,0.110895133,0.053421211,0.054987509,0.670213281,0.010042201,0.783546196,0.170795467,0.316267923,0.048657157,0.643939725,-0.231932724,0.721513815,-0.06585304,0.436427644,0.207731546,0.292417456,0.018822004,-0.32743194,0.42943554,-0.660694668,0.554461001,-0.44617207,0.201216219,-0.094641489,0.00857637,
naca4413,,0.1,0.12,0.135983279,0.107202595,0.054567204,0.056073175,0.600324277,0.010280711,0.779453814,0.185028423,0.328661503,0.064327536,0.652877399,-0.214067643,0.728474349,-0.050006414,0.44622812,0.220330422,0.304244168,0.006428424,-0.343102319,0.420497865,-0.678559749,0.547500467,-0.462018696,0.191415743,-0.107240366,-0.003250342,
naca4414,,0.1,0.12,0.146815989,0.103450603,0.055492476,0.057116613,0.529889951,0.010526148,0.774433065,0.199261378,0.341055083,0.079997915,0.661815073,-0.196202562,0.735434883,-0.034159788,0.456028596,0.232929299,0.31607088,-0.005965155,-0.358772698,0.411560191,-0.69642483,0.540539933,-0.477865322,0.181615267,-0.119839242,-0.015077054,
naca4415,,0.1,0.12,0.158159358,0.099872047,0.056637206,0.058360596,0.464788821,0.010778495,0.768433044,0.213494334,0.353448663,0.095668294,0.670752748,-0.178337481,0.742395416,-0.018313162,0.465829072,0.245528175,0.327897592,-0.018358735,-0.374443077,0.402622517,-0.714289911,0.5335794,-0.493711948,0.171814791,-0.132438119,-0.026903766,
naca4416,,0.1,0.12,0.169665134,0.096202789,0.057437613,0.059015436,0.390698488,0.011038247,0.761377147,0.227727289,0.365842243,0.111338673,0.679690422,-0.1604724,0.74935595,-0.002466536,0.475629548,0.258127052,0.339724303,-0.030752315,-0.390113456,0.393684842,-0.732154992,0.526618866,-0.509558574,0.162014315,-0.145036995,-0.038730478,
naca4417,,0.1,0.12,0.181848377,0.092709113,0.058422515,0.060040319,0.322372024,0.011306614,0.753209263,0.241960245,0.378235823,0.127009052,0.688628097,-0.142607319,0.756316484,0.013380091,0.485430024,0.270725928,0.351551015,-0.043145895,-0.405783835,0.384747168,-0.750020073,0.519658332,-0.525405201,0.152213839,-0.157635872,-0.05055719,
naca4418,,0.1,0.12,0.1941905,0.088828455,0.059366967,0.060542682,0.244069295,0.011584033,0.743889473,0.256193201,0.390629403,0.142679431,0.697565771,-0.124742238,0.763277018,0.029226717,0.4952305,0.283324805,0.363377727,-0.055539475,-0.421454214,0.375809493,-0.767885154,0.512697798,-0.541251827,0.142413363,-0.170234748,-0.062383902,
naca4419,,0.1,0.12,0.206948231,0.084875286,0.060641722,0.062282439,0.174555063,0.011869237,0.733345358,0.270426156,0.403022983,0.158349811,0.706503444,-0.106877155,0.770237551,0.045073344,0.505030976,0.295923681,0.375204439,-0.067933055,-0.437124593,0.366871818,-0.785750233,0.505737262,-0.557098452,0.132612886,-0.182833625,-0.074210614,
naca4420,,0.1,0.12,0.220019472,0.080820061,0.062488771,0.064035084,0.094219018,0.012165187,0.721526061,0.284659112,0.415416563,0.174020189,0.71544112,-0.089012076,0.777198086,0.060919969,0.514831452,0.308522558,0.387031151,-0.080326635,-0.452794973,0.357934145,-0.803615317,0.498776731,-0.57294508,0.122812411,-0.195432501,-0.086037326,
naca4421,,0.1,0.12,0.233378828,0.076628615,0.064735621,0.066640859,0.012402104,0.012472803,0.708378742,0.298892067,0.427810143,0.189690568,0.724378794,-0.071146995,0.78415862,0.076766595,0.524631928,0.321121434,0.398857863,-0.092720215,-0.468465352,0.34899647,-0.821480397,0.491816196,-0.588791705,0.113011934,-0.208031377,-0.097864038,
naca4422,,0.1,0.12,0.247103289,0.072668316,0.068541585,0.069997837,-0.071720538,0.012791685,0.693847948,0.313125023,0.440203723,0.205360947,0.733316468,-0.053281914,0.791119154,0.092613222,0.534432404,0.33372031,0.410684575,-0.105113795,-0.484135731,0.340058796,-0.839345478,0.484855662,-0.604638332,0.103211458,-0.220630254,-0.109690749,
naca4423,,0.1,0.12,0.261383328,0.068877628,0.072650315,0.074113779,-0.163701288,0.013123755,0.677958336,0.327357979,0.452597303,0.221031326,0.742254143,-0.035416833,0.798079688,0.108459848,0.54423288,0.346319187,0.422511287,-0.117507375,-0.49980611,0.331121122,-0.857210559,0.477895128,-0.620484958,0.093410982,-0.23322913,-0.121517461,
naca4424,,0.1,0.12,0.275529965,0.064648007,0.07856821,0.080488139,-0.26590607,0.013469733,0.660563292,0.341590934,0.464990883,0.236701705,0.751191817,-0.017551752,0.805040222,0.124306474,0.554033356,0.358918063,0.434337999,-0.129900955,-0.515476489,0.322183447,-0.87507564,0.470934594,-0.636331584,0.083610506,-0.245828007,-0.133344173,
naca4506,,0.1,0.12,0.071865984,0.13573598,0.038305263,0.038669907,1.122396243,0.008940153,0.83196224,0.086000279,0.208293981,-0.010662506,0.488669103,-0.249276032,0.631662862,-0.121040494,0.386550927,0.157335314,0.247338228,0.059486432,-0.199010645,0.382836337,-0.463750247,0.546382698,-0.309456225,0.267689664,0.006869396,0.105839486,
naca4507,,0.1,0.12,0.079158011,0.13099569,0.04104366,0.041314548,1.06494028,0.009101184,0.832058858,0.100333659,0.22069461,0.005033172,0.497488501,-0.231403181,0.638769542,-0.105339183,0.396456032,0.169874141,0.25912979,0.047085803,-0.214706323,0.37401694,-0.481623098,0.539276018,-0.325157535,0.257784559,-0.00566943,0.094047924,
naca4508,,0.072954215,0.063570166,0.087172142,0.126677102,0.043260982,0.043569012,1.003625044,0.00928681,0.831386984,0.114667039,0.233095239,0.02072885,0.506307898,-0.21353033,0.645876223,-0.089637872,0.406361138,0.182412967,0.270921352,0.034685174,-0.230402001,0.365197543,-0.499495949,0.532169338,-0.340858846,0.247879454,-0.018208257,0.082256363,
naca4509,,0.1,0.12,0.095628174,0.12234717,0.044852757,0.04646853,0.947402385,0.009488987,0.82989813,0.129000419,0.245495868,0.036424529,0.515127295,-0.195657478,0.652982903,-0.073936561,0.416266243,0.194951794,0.282712913,0.022284545,-0.246097679,0.356378146,-0.517368801,0.525062658,-0.356560157,0.237974348,-0.030747083,0.070464801,
naca4510,,0.1,0.12,0.104484385,0.117769277,0.04689247,0.047390371,0.876120853,0.009701414,0.827584057,1.43E-01,0.257896497,0.052120207,0.523946692,-0.177784627,0.660089583,-0.05823525,0.426171348,0.20749062,0.294504475,0.009883916,-0.261793357,0.347558749,-0.535241652,0.517955977,-0.372261468,0.228069243,-0.04328591,0.058673239,
naca4511,,0.1,0.12,0.114062663,0.113634351,0.048806526,0.049468204,0.818264879,0.009925446,0.82444263,0.157667178,0.270297126,0.067815885,0.532766089,-0.159911776,0.667196263,-0.042533939,0.436076453,0.220029447,0.306296037,-0.002516713,-0.277489036,0.338739352,-0.553114503,0.510849297,-0.387962779,0.218164138,-0.055824736,0.046881677,
naca4512,,0.1,0.12,0.124038633,0.109395158,0.050272963,0.051113906,0.754588451,0.010156827,0.820398656,0.172000558,0.282697756,0.083511563,0.541585486,-0.142038925,0.674302944,-0.026832628,0.445981559,0.232568273,0.318087599,-0.014917342,-0.293184714,0.329919954,-0.570987354,0.503742617,-0.40366409,0.208259033,-0.068363563,0.035090115,
naca4513,,0.1,0.12,0.134498623,0.105317885,0.051467061,0.052547827,0.688794091,0.010396034,0.815418623,0.186333938,0.295098385,0.099207241,0.550404884,-0.124166074,0.681409624,-1.11E-02,0.455886664,0.2451071,0.329879161,-0.027317971,-0.308880392,0.321100557,-0.588860205,0.496635936,-0.419365401,0.198353927,-0.080902389,0.023298553,
naca4514,,0.1,0.12,0.145439092,0.101333626,0.052916582,0.054124994,0.626640073,0.010642727,0.809421891,0.200667318,0.307499014,0.11490292,0.559224281,-0.106293222,0.688516304,0.004569994,0.465791769,0.257645926,0.341670722,-3.97E-02,-0.32457607,0.31228116,-0.606733057,0.489529256,-0.435066712,0.188448822,-0.093441216,0.011506992,
naca4515,,0.1,0.12,0.156702705,0.097139907,0.053739356,0.055456897,0.559095765,0.010897585,0.802374765,0.215000698,0.319899643,0.130598598,0.568043678,-0.088420371,0.695622985,0.020271305,0.475696875,0.270184753,0.353462284,-0.052119229,-0.340271748,0.303461763,-0.624605908,0.482422576,-0.450768023,0.178543717,-0.105980042,-0.00028457,
naca4516,,0.1,0.12,0.168443304,0.093312834,0.055350501,0.056352793,0.487751616,0.011161117,0.79419177,0.229334078,0.332300272,0.146294276,0.576863075,-0.07054752,0.702729665,0.035972615,0.48560198,0.282723579,0.365253846,-0.064519858,-0.355967427,0.294642366,-0.642478759,0.475315896,-0.466469334,0.168638611,-0.118518869,-0.012076132,
naca4517,,0.1,0.12,0.180554935,0.089003174,0.056470786,0.057656801,0.421820832,0.011434139,0.784821344,0.243667457,0.344700901,0.161989954,0.585682472,-0.052674669,0.709836345,0.051673926,0.495507085,0.295262406,0.377045408,-0.076920487,-0.371663105,0.285822969,-0.66035161,0.468209215,-0.482170645,0.158733506,-0.131057695,-0.023867694,
naca4518,,0.1,0.12,0.192870201,0.084660478,0.057326915,0.058535209,0.348561192,0.011716239,0.774221828,0.258000837,0.35710153,0.177685632,0.594501869,-0.034801817,0.716943025,0.067375237,0.50541219,0.307801232,0.38883697,-0.089321116,-0.387358783,0.277003571,-0.678224462,0.461102535,-0.497871956,0.148828401,-0.143596522,-0.035659256,
naca4519,,0.1,0.12,0.205634236,0.080163575,0.058774129,0.060155481,0.278424736,0.012008828,0.762353571,0.272334217,0.369502159,0.193381311,0.603321267,-0.016928966,0.724049706,0.083076548,0.515317296,0.320340059,0.400628532,-0.101721745,-0.403054461,0.268184174,-0.696097313,0.453995855,-0.513573266,0.138923296,-0.156135348,-0.047450817,
naca4520,,0.1,0.12,0.218597055,0.075546344,0.060228044,0.062107606,0.202150065,0.012312935,0.74914694,0.286667597,0.381902788,0.209076989,0.612140664,0.000943885,0.731156386,0.098777859,0.525222401,0.332878885,0.412420093,-0.114122374,-0.41875014,0.259364777,-0.713970164,0.446889174,-0.529274577,0.12901819,-0.168674175,-0.059242379,
naca4521,,0.1,0.12,0.232135246,0.071329712,0.063259708,0.064705273,0.120551548,0.012628015,0.734558089,0.301000977,0.394303417,0.224772667,0.620960061,0.018816736,0.738263066,0.11447917,0.535127506,0.345417712,0.424211655,-0.126523003,-0.434445818,0.25054538,-0.731843015,0.439782494,-0.544975888,0.119113085,-0.181213001,-0.071033941,
naca4522,,0.1,0.12,0.245815151,0.067032392,0.06743384,0.069113189,0.039447471,0.012955203,0.718615033,0.315334357,0.406704046,0.240468345,0.629779458,0.036689587,0.745369747,0.130180481,0.545032611,0.357956538,0.436003217,-0.138923633,-0.450141496,0.241725983,-0.749715866,0.432675814,-0.560677199,0.10920798,-0.193751828,-0.082825503,
naca4523,,0.1,0.12,0.259978108,0.062725628,0.072882801,0.07448395,-0.053847099,0.013297097,0.701282178,0.329667736,0.419104675,0.256164023,0.638598855,0.054562439,0.752476427,0.145881792,0.554937717,0.370495365,0.447794779,-0.151324262,-0.465837174,0.232906586,-0.767588718,0.425569134,-0.57637851,0.099302875,-0.206290654,-0.094617065,
naca4524,,0.1,0.12,0.274129626,0.058350341,0.079980061,0.081536605,-0.1431893,0.01365408,0.68253908,0.344001116,0.431505304,0.271859702,0.647418252,0.07243529,0.759583107,0.161583103,0.564842822,0.383034191,0.459586341,-0.163724891,-0.481532852,0.224087188,-0.785461569,0.418462453,-0.592079821,0.089397769,-0.218829481,-0.106408626,
naca4606,,0.056219612,0.076425365,0.072216706,0.139177986,0.033354238,0.034721118,1.202798611,0.009187068,0.884989402,0.086331317,0.1853471,0.016239967,0.393631825,-0.116520804,0.445140812,0.042877039,0.332284452,0.216664346,0.280761815,0.036393798,-0.172410477,0.288953077,-0.333003341,0.363530895,-0.149528192,0.215156841,0.065765782,0.140412519,
naca4607,,0.1,0.12,0.079450609,0.133808131,0.036898181,0.037698697,1.150790495,0.009322759,0.884560971,0.10071987,0.197759876,0.031960837,0.402355054,-0.098480592,0.451941639,0.058910809,0.342045087,0.229239226,0.292457589,0.023981022,-0.188131348,0.280229848,-0.351043552,0.356730069,-0.165561961,0.205396207,0.053190902,0.128716744,
naca4608,,0.1,0.12,0.087182308,0.128362258,0.039970657,0.040501021,1.095974784,0.009497751,0.883125933,0.115108423,0.210172651,0.047681707,0.411078283,-0.080440381,0.458742465,0.074944578,0.351805721,0.241814107,0.304153364,0.011568247,-0.203852218,0.271506619,-0.369083764,0.349929242,-0.181595731,0.195635573,0.040616022,0.11702097,
naca4609,,0.081510665,0.063261022,0.095595749,0.123531107,0.042555576,0.042859745,1.036185263,0.009693018,0.880804312,0.129496976,0.222585426,0.063402578,0.419801512,-0.06240017,0.465543292,0.090978347,0.361566355,0.254388987,0.315849139,-0.000844528,-0.219573089,0.26278339,-0.387123975,0.343128416,-0.1976295,0.185874939,0.028041142,0.105325195,
naca4610,,0.1,0.12,0.104393169,0.118441675,0.044947807,0.045255832,0.978177549,0.009903537,0.877523632,0.143885528,0.234998201,0.079123448,0.428524741,-0.044359958,0.472344118,0.107012116,0.371326989,0.266963867,0.327544913,-0.013257303,-0.235293959,0.254060161,-0.405164187,0.33632759,-0.213663269,0.176114304,0.015466261,0.09362942,
naca4611,,0.1,0.12,0.113831443,0.113855391,0.047216947,0.047377974,0.917512016,0.010125771,0.873273767,0.158274081,0.247410976,0.094844318,0.43724797,-0.026319747,0.479144944,0.123045886,0.381087624,0.279538748,0.339240688,-0.025670079,-0.251014829,0.245336932,-0.423204398,0.329526763,-0.229697038,0.16635367,0.002891381,0.081933646,
naca4612,,0.1,0.12,0.123694209,0.109158267,0.048845412,0.049604751,0.856961022,0.010357957,0.868008322,0.172662634,0.259823752,0.110565189,0.445971199,-0.008279535,0.485945771,0.139079655,0.390848258,0.292113628,0.350936463,-0.038082854,-0.2667357,0.236613703,-0.44124461,0.322725937,-0.245730808,0.156593036,-0.009683499,0.070237871,
naca4613,,0.1,0.12,0.134144776,0.104839203,0.050756584,0.051258035,0.791082859,0.010599766,0.861682507,0.187051187,0.272236527,0.126286059,0.454694428,0.009760676,0.492746597,0.155113424,0.400608892,0.304688508,0.362632237,-0.050495629,-0.28245657,0.227890474,-0.459284821,0.31592511,-0.261764577,0.146832401,-0.02225838,0.058542096,
naca4614,,0.1,0.12,0.144969835,0.100347724,0.052648173,0.053164142,0.731091649,0.010850439,0.854237153,0.20143974,0.284649302,0.14200693,0.463417657,0.027800888,0.499547424,0.171147193,0.410369526,0.317263389,0.374328012,-0.062908404,-0.29817744,0.219167245,-0.477325032,0.309124284,-0.277798346,0.137071767,-0.03483326,0.046846322,
naca4615,,0.1,0.12,0.156041422,0.095697426,0.054126437,0.054790928,0.665965921,0.011110378,0.845633761,0.215828293,0.297062077,0.1577278,0.472140886,0.045841099,0.50634825,0.187180963,0.420130161,0.329838269,0.386023786,-0.075321179,-0.313898311,0.210444016,-0.495365244,0.302323458,-0.293832115,0.127311133,-0.04740814,0.035150547,
naca4616,,0.1,0.12,0.167705759,0.091274934,0.055075597,0.056060153,0.596114869,0.011380173,0.835798775,0.230216845,0.309474853,0.17344867,0.480864115,0.06388131,0.513149076,0.203214732,0.429890795,0.342413149,0.397719561,-0.087733955,-0.329619181,0.201720787,-0.513405455,0.295522631,-0.309865885,0.117550499,-0.059983021,0.023454772,
naca4617,,0.1,0.12,0.179671426,0.086524647,0.056286524,0.057429954,0.529413193,0.01165975,0.824691739,0.244605398,0.321887628,0.189169541,0.489587344,0.081921522,0.519949903,0.219248501,0.439651429,0.354988029,0.409415336,-0.10014673,-0.345340051,0.192997558,-0.531445667,0.288721805,-0.325899654,0.107789864,-0.072557901,0.011758998,
naca4618,,0.1,0.12,0.191965932,0.082032078,0.057737202,0.058520431,0.455775318,0.011949611,0.812291343,0.258993951,0.334300403,0.204890411,0.498310573,0.099961733,0.526750729,0.235282271,0.449412063,0.36756291,0.42111111,-0.112559505,-0.361060922,0.184274329,-0.549485878,0.281920978,-0.341933423,0.09802923,-0.085132781,6.32E-05,
naca4619,,0.1,0.12,0.204745957,0.077484109,0.058674903,0.059980051,0.382382619,0.012251662,0.798559841,0.273382504,0.346713178,0.220611281,0.507033802,0.118001945,0.533551556,0.25131604,0.459172698,0.38013779,0.432806885,-0.12497228,-0.376781792,0.1755511,-0.56752609,0.275120152,-0.357967193,0.088268596,-0.097707662,-0.011632552,
naca4620,,0.1,0.12,0.217709395,0.072949826,0.06037146,0.061822805,0.308396024,0.012564893,0.783493017,0.287771057,0.359125954,0.236332152,0.515757031,0.136042156,0.540352382,0.267349809,0.468933332,0.39271267,0.44450266,-0.137385056,-0.392502662,0.166827871,-0.585566301,0.268319325,-0.374000962,0.078507962,-0.110282542,-0.023328326,
naca4621,,0.1,0.12,0.1,0.12,0.062052851,0.064422671,0.223161341,0.012890499,0.767037671,0.30215961,0.371538729,0.252053022,0.52448026,0.154082368,5.47E-01,0.283383578,0.478693966,0.405287551,0.456198434,-0.149797831,-0.408223533,0.158104642,-0.603606512,0.261518499,-0.390034731,0.068747327,-0.122857422,-0.035024101,
naca4622,,0.1,0.12,0.244849777,0.064263248,0.066908033,0.068499402,0.142093678,0.01323168,0.749283786,0.316548163,0.383951504,0.267773892,0.533203489,0.172122579,0.553954035,0.299417348,0.4884546,0.417862431,0.467894209,-0.162210606,-0.423944403,0.149381413,-0.621646724,0.254717673,-0.4060685,0.058986693,-0.135432302,-0.046719876,
naca4623,,0.1,0.12,0.258963702,0.059826995,0.072265461,0.073745063,0.046601956,0.013586204,0.730168965,0.330936715,0.396364279,0.283494763,0.541926718,0.19016279,0.560754861,0.315451117,0.498215235,0.430437311,0.479589984,-0.174623381,-0.439665273,0.140658184,-0.639686935,0.247916846,-0.42210227,0.049226059,-0.148007183,-0.05841565,
naca4624,,0.1,0.12,0.273019021,0.055300117,0.079544863,0.08104683,-0.04428096,0.013955454,0.709785265,0.345325268,0.408777054,0.299215633,0.550649947,2.08E-01,0.567555688,0.331484886,0.507975869,0.443012192,0.491285758,-0.187036157,-0.455386144,0.131934955,-0.657727147,0.24111602,-0.438136039,0.039465425,-0.160582063,-0.070111425,
naca4706,,0.1,0.12,0.075388552,0.145080603,0.032274111,0.034507195,1.308679292,0.009657649,0.966226862,0.086539146,0.169784805,0.026203903,0.366321211,-0.146839945,0.54894843,-0.154213395,0.502515561,0.2093402,0.359661946,0.020800516,-0.162979051,0.262642666,-0.363834735,0.46586954,-0.341760761,0.379338642,0.060768969,0.220839484,
naca4707,,0.065245673,0.073904075,0.082081658,0.138207329,0.035688222,0.037643857,1.257907283,0.009766112,0.964563015,0.100962337,0.182200162,0.041969149,0.374961089,-0.128757046,0.555871671,-0.138584448,0.512780304,0.221721136,0.371230484,0.008385158,-0.178744298,0.254002787,-0.381917634,0.458946299,-0.357389709,0.369073899,0.048388033,0.209270945,
naca4708,,0.1,0.12,0.089446364,0.131826372,0.039322455,0.040966197,1.208604397,0.009920733,0.961885455,0.115385529,0.19461552,0.057734395,0.383600968,-0.110674147,0.562794912,-0.122955501,0.523045047,0.234102072,0.382799023,-0.004030199,-0.194509544,0.245362908,-0.400000533,0.452023059,-0.373018656,0.358809156,0.036007097,0.197702407,
naca4709,,0.1,0.12,0.1,0.12,0.042471318,0.043869001,1.153645104,0.010105552,0.958008097,0.12980872,0.207030877,0.073499642,0.392240847,-0.092591247,0.569718152,-0.107326554,0.53330979,0.246483008,0.394367561,-0.016445556,-0.21027479,0.236723029,-0.418083432,0.445099818,-0.388647603,0.348544413,0.023626161,0.186133868,
naca4710,,0.1,0.12,0.106254156,0.120771338,0.045418471,0.046437416,1.094815875,0.010311023,0.953001172,0.144231911,0.219446235,0.089264888,0.400880726,-0.074508348,0.576641393,-0.091697606,0.543574533,0.258863944,0.4059361,-0.028860914,-0.226040036,0.22808315,-0.436166331,0.438176577,-0.40427655,0.33827967,0.011245225,0.17456533,
naca4711,,0.1,0.12,0.1,0.12,0.048209548,0.049022488,1.036202479,0.010532525,0.946816211,0.158655102,0.231861592,0.105030134,0.409520604,-0.056425449,0.583564634,-0.076068659,0.553839276,0.27124488,0.417504638,-0.041276271,-0.241805283,0.219443272,-0.45424923,0.431253336,-0.419905497,0.328014927,-0.001135711,0.162996791,
naca4712,,0.1,0.12,0.124964035,0.110126123,0.050682605,0.051381509,0.976034543,0.01076666,0.939444441,0.173078293,0.244276949,0.12079538,0.418160483,-0.03834255,0.590487875,-0.060439712,0.56410402,0.283625816,0.429073177,-0.053691629,-0.257570529,0.210803393,-0.472332129,0.424330095,-0.435534445,0.317750183,-0.013516647,0.151428253,
naca4713,,0.1,0.12,0.1,0.12,0.052650989,0.053479566,0.912071081,0.011013188,0.930832633,0.187501484,0.256692307,0.136560626,0.426800362,-0.020259651,0.597411116,-0.044810765,0.574368763,0.296006752,0.440641715,-0.066106986,-0.273335775,0.202163514,-0.490415028,0.417406854,-0.451163392,0.30748544,-0.025897583,0.139859714,
naca4714,,0.1,0.12,0.145657051,0.099884157,0.05447503,0.055103651,0.843959666,0.011271086,0.920940571,0.201924675,0.269107664,0.152325873,0.435440241,-0.002176752,0.604334356,-0.029181818,0.584633506,0.308387688,0.452210254,-0.078522343,-0.289101021,0.193523635,-0.508497928,0.410483614,-0.466792339,0.297220697,-0.038278519,0.128291176,
naca4715,,0.1,0.12,0.1,0.12,0.055971284,0.056802243,0.775855396,0.011540006,0.909744038,0.216347866,0.281523022,0.168091119,0.444080119,0.015906147,0.611257597,-0.013552871,0.594898249,0.320768624,0.463778792,-0.090937701,-0.304866267,0.184883757,-0.526580827,0.403560373,-0.482421286,0.286955954,-0.050659455,0.116722637,
